tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s
366616,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3046775,0,0,140000
366616,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1654837,0,0,140000
366616,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2675772,0,0,140000
366618,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105295,5531903,0,233,140000
366618,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3060775,0,0,140000
366618,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1668837,0,0,140000
366618,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2689772,0,0,140000
366620,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105272,5545903,0,233,140000
366620,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3074775,0,0,140000
366620,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1682837,0,0,140000
366620,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2703772,0,0,140000
366622,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105248,5559851,0,232,139300
366622,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3088775,0,0,140000
366622,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1696837,0,0,140000
366622,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2717772,0,0,140000
366624,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105225,5573728,0,230,138600
366624,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3102775,0,0,140000
366624,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1710837,0,0,140000
366624,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2731772,0,0,140000
366626,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105202,5587535,0,229,137900
366626,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3116775,0,0,140000
366626,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1724837,0,0,140000
366626,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2745772,0,0,140000
366628,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105179,5601273,0,228,137200
366628,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3130775,0,0,140000
366628,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1738837,0,0,140000
366628,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2759772,0,0,140000
366630,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105157,5614940,0,227,136500
366630,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3144775,0,0,140000
366630,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1752837,0,0,140000
366630,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2773772,0,0,140000
366632,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105134,5628538,0,226,135800
366632,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3158775,0,0,140000
366632,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1766837,0,0,140000
366632,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2787772,0,0,140000
366634,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105112,5642065,0,225,135100
366634,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3172775,0,0,140000
366634,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1780837,0,0,140000
366634,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2801772,0,0,140000
366636,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105089,5655523,0,223,134400
366636,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3186775,0,0,140000
366636,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1794837,0,0,140000
366636,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2815772,0,0,140000
366638,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105067,5668910,0,222,133700
366638,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3200775,0,0,140000
366638,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1808837,0,0,140000
366638,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2829772,0,0,140000
366640,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105045,5682228,0,221,133000
366640,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3214775,0,0,140000
366640,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1822837,0,0,140000
366640,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2843772,0,0,140000
366642,01a0b1c2-b010-7000-8000-000000000000,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-105023,5695475,0,220,132300
366642,01a0b1c2-b010-7000-8000-000000000000,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473614,247762,3228775,0,0,140000
366642,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155415,-248962,1836837,0,0,140000
366642,01a0b1c2-b010-7000-8000-000000000000,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2473603,247841,2857772,0,0,140000
366136,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-231232,2484269,0,37179,-13452
366136,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2500000,250000,0,0,0,0
366138,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-227251,2483087,0,40664,-11232
366138,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2500000,250000,0,0,0,0
366140,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-222945,2482161,0,43828,-8576
366140,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2499739,249974,6,-3481,-348,101
366142,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-218350,2481529,0,46620,-5529
366142,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2499132,249914,54,-6928,-688,670
366144,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-213508,2481229,0,48989,-2144
366144,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2498191,249821,222,-10211,-1003,2096
366146,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-208463,2481287,0,50897,1520
366146,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2496950,249701,610,-13100,-1265,4543
366148,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-203264,2481729,0,52311,5403
366148,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2495460,249559,1301,-15462,-1464,7757
366150,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-197963,2482572,0,53205,9437
366150,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2493776,249402,2354,-17248,-1599,11480
366152,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-192612,2483824,0,53566,13553
366152,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2491952,249235,3796,-18536,-1685,15405
366154,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-187265,2485489,0,53387,17681
366154,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2490037,249064,5640,-19303,-1721,19465
366156,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-181974,2487563,0,52714,21758
366156,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2488086,248892,7896,-19536,-1708,23590
366158,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-176780,2490039,0,51662,25755
366158,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2486152,248726,10564,-19233,-1649,27710
366160,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-171712,2492909,0,50327,29667
366160,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2484284,248568,13640,-18462,-1552,31769
366162,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-166794,2496163,0,48778,33500
366162,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2482520,248422,17115,-17339,-1430,35745
366162,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2164989,-249991,-1249956,1500,173,885
366164,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-162044,2499796,0,47070,37264
366164,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2480889,248289,20982,-15952,-1289,39637
366164,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2164622,-249949,-1249721,4366,504,2869
366166,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-157473,2503801,0,45242,40972
366166,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2479411,248171,25233,-14367,-1138,43451
366166,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2163997,-249877,-1249249,6831,786,5389
366168,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-153092,2508173,0,43324,44634
366168,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2478104,248069,29859,-12634,-979,47201
366168,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2163179,-249784,-1248471,8551,976,8646
366170,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-148908,2512908,0,41339,48260
366170,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2476978,247984,34857,-10789,-817,50897
366170,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2162253,-249679,-1247325,9435,1066,12432
366172,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-144927,2518004,0,39301,51857
366172,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2476044,247914,40221,-8859,-653,54549
366172,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2161301,-249572,-1245776,9472,1056,16521
366174,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-141152,2523458,0,37225,55432
366174,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2475307,247861,45947,-6866,-489,58167
366174,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2160392,-249472,-1243816,8927,981,20617
366176,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-137588,2529268,0,35119,58989
366176,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2474773,247825,52033,-4825,-327,61758
366176,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2159569,-249383,-1241452,7975,862,24637
366178,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-134235,2535433,0,32991,62533
366178,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2474446,247804,58477,-2746,-169,65328
366178,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2158863,-249307,-1238693,6738,716,28566
366180,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-131097,2541951,0,30845,66067
366180,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2474277,247794,65275,-1601,-88,68859
366180,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2158262,-249244,-1235555,5776,605,32318
366182,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-128174,2548823,0,28687,69593
366182,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2474141,247787,72424,-1284,-69,72366
366182,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2157751,-249191,-1232047,4887,505,35987
366184,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-125468,2556046,0,26519,73113
366184,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2474032,247781,79923,-1027,-54,75870
366184,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2157323,-249147,-1228178,4094,417,39598
366186,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-122979,2563621,0,24343,76628
366186,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473945,247777,87773,-820,-42,79373
366186,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2156966,-249111,-1223950,3401,342,43170
366186,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2500000,250000,0,0,0,0
366188,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-120709,2571547,0,22161,80139
366188,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473876,247773,95973,-653,-32,82874
366188,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2156671,-249082,-1219367,2806,279,46716
366188,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2500000,250000,0,0,0,0
366190,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-118657,2579824,0,19975,83648
366190,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473821,247771,104523,-519,-25,86375
366190,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2156429,-249058,-1214430,2302,227,50246
366190,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2500000,250000,0,0,0,0
366192,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-116823,2588452,0,17786,87155
366192,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473777,247769,113423,-412,-20,89876
366192,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2156231,-249039,-1209142,1879,183,53764
366192,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2499913,249991,1,1741,-174,17
366194,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-115209,2597430,0,15594,90660
366194,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473743,247767,122673,-327,-15,93376
366194,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2156070,-249023,-1203502,1527,147,57276
366194,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2499478,249948,21,5214,-518,302
366196,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-113814,2606759,0,13401,94164
366196,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473715,247766,132273,-259,-12,96876
366196,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155939,-249010,-1197511,1236,118,60783
366196,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2498702,249871,117,8604,-846,1253
366198,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-112638,2616438,0,11206,97667
366198,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473693,247765,142223,-204,-9,100376
366198,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155834,-249000,-1191170,997,94,64288
366198,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2497605,249765,383,11713,-1129,3218
366200,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-111682,2626468,0,9012,101171
366200,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473676,247764,152524,-161,-7,103876
366200,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155749,-248992,-1184479,803,75,67790
366200,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2496232,249635,913,14359,-1352,6059
366202,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110946,2636848,0,6818,104675
366202,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473663,247764,163174,-127,-5,107376
366202,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155681,-248986,-1177437,644,60,71292
366202,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2494638,249488,1780,16419,-1508,9588
366204,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110428,2647578,0,4624,108178
366204,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473652,247763,174174,-100,-4,110876
366204,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155626,-248981,-1170045,515,48,74793
366204,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2492878,249329,3025,17960,-1610,13420
366206,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110131,2658658,0,2430,111682
366206,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473644,247763,185524,-79,-3,114376
366206,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155582,-248977,-1162303,412,38,78294
366206,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2491001,249164,4666,18991,-1663,17421
366208,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110052,2670089,0,236,115186
366208,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473637,247762,197224,-62,-3,117876
366208,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155548,-248974,-1154211,328,30,81794
366208,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2489061,248997,6716,19493,-1668,21522
366210,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110033,2681870,0,197,118686
366210,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473632,247762,209274,-49,-2,121376
366210,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155520,-248971,-1145769,261,24,85294
366210,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2487111,248833,9178,19458,-1627,25654
366212,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-110013,2694002,0,203,122186
366212,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473628,247762,221674,-38,-2,124876
366212,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155498,-248969,-1136978,207,19,88795
366212,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2485204,248676,12051,18906,-1545,29748
366214,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-109992,2706483,0,209,125686
366214,01a0b1c2-b010-7000-8000-000000000001,01a0c441-dc05-7521-a2e5-cffdd63883ba,ACTIVE,2473625,247762,234425,-30,-1,128376
366214,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e0e7-71af-8b1d-ca2cf5125531,ACTIVE,-2155481,-248968,-1127836,164,15,92295
366214,01a0b1c2-b010-7000-8000-000000000001,01a0c441-e5c9-76eb-a77b-de784cb71f6a,ACTIVE,-2483383,248530,15327,17947,-1433,33767
366216,01a0b1c2-b010-7000-8000-000000000001,01a0c441-d723-767b-90a3-bdbdd004e863,ACTIVE,0,-109970,2719314,0,215,129186
