bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-000,01a0d837-d1f3-72dd-a84f-4c10881ef391,1,311920,333859,ACCEPTED,,,ok,
bot-000,01a0d837-d22a-7770-a373-789507cb4dcc,2,366781,384201,ACCEPTED,,,ok,
bot-000,01a0d837-d265-7508-9a28-c9f6cf4b899a,3,425659,433866,ACCEPTED,,,ok,
bot-000,01a0d837-d2a4-70c9-8e4f-f624e390cef9,4,488725,533975,ACCEPTED,,,ok,
bot-000,01a0d837-d2e3-739c-aae3-cc0386165ff8,5,551961,584071,ACCEPTED,,,ok,
bot-000,01a0d837-d319-70ec-ad7c-f6d26fcb76b4,6,605716,633892,ACCEPTED,,,ok,
bot-000,01a0d837-d34d-7218-a375-520f945d6f38,7,657600,683898,ACCEPTED,,,ok,
bot-000,01a0d837-d38c-72a9-8ddc-5a1c1fdb3881,8,720919,734076,ACCEPTED,,,ok,
bot-000,01a0d837-d3c8-7770-ae2f-dfe96bf81b3b,9,780766,784178,ACCEPTED,,,ok,
bot-000,01a0d837-d3fe-70b9-9a12-913f5bf444b3,10,834093,884056,ACCEPTED,,,ok,
bot-000,01a0d837-d43c-72cb-8b93-842e6c90ad55,11,896640,934043,ACCEPTED,,,ok,
bot-000,01a0d837-d477-7661-9546-887ff0bbde23,12,955562,983847,ACCEPTED,,,ok,
bot-000,01a0d837-d4bd-7103-bf41-10e30fff83b9,13,1025943,1034068,ACCEPTED,,,ok,
bot-000,01a0d837-d4f8-7630-b65f-5d3014f95548,14,1084893,1133914,ACCEPTED,,,ok,
bot-000,01a0d837-d534-756e-b487-70e4ce58424f,15,1144173,1183797,ACCEPTED,,,ok,
bot-000,01a0d837-d56e-7681-a39d-baf382aee2c9,16,1202650,1234043,ACCEPTED,,,ok,
bot-000,01a0d837-d5a9-772c-835f-82d365b1e2c5,17,1261582,1284271,ACCEPTED,,,ok,
bot-000,01a0d837-d5e3-763e-b195-430e49200233,18,1319107,1334130,ACCEPTED,,,ok,
bot-000,01a0d837-d61f-716e-9415-a174fb736fc1,19,1379168,1384113,ACCEPTED,,,ok,
bot-000,01a0d837-d655-717e-b2e7-19f379f2f0c2,20,1433771,1484489,ACCEPTED,,,ok,
bot-000,01a0d837-d688-74eb-938a-209c0cce7efc,21,1484522,1533988,ACCEPTED,,,ok,
bot-000,01a0d837-d6be-75e8-abdd-03f68d48d53f,22,1538119,1583995,ACCEPTED,,,ok,
bot-000,01a0d837-d6fa-713c-b351-df27689e2efe,23,1598870,1633811,ACCEPTED,,,ok,
bot-000,01a0d837-d739-7554-8e57-d13c15d3b535,24,1661739,1683938,ACCEPTED,,,ok,
bot-000,01a0d837-d76e-7772-9725-b95bb14b824c,25,1714707,1733985,ACCEPTED,,,ok,
bot-000,01a0d837-d7a3-7018-8f33-3ebc377aa5c9,26,1767679,1784146,ACCEPTED,,,ok,
bot-000,01a0d837-d7d7-779f-8a32-2a464e925c9a,27,1819575,1833956,ACCEPTED,,,ok,
bot-000,01a0d837-d80c-70b6-967a-3a472b2dac47,28,1872596,1883737,ACCEPTED,,,ok,
bot-000,01a0d837-d840-71cf-9080-be7e0bb4fd0b,29,1924578,1933734,ACCEPTED,,,ok,
bot-000,01a0d837-d875-742c-bd9d-7c3415a6bd66,30,1977651,1983697,ACCEPTED,,,ok,
bot-000,01a0d837-d8ad-776d-8b05-1f748a5481bf,31,2033794,2083752,ACCEPTED,,,ok,
bot-000,01a0d837-d8e1-7243-ae8c-66a99013405e,32,2085261,2134193,ACCEPTED,,,ok,
bot-000,01a0d837-d91a-706b-af42-79e38ee946ec,33,2142688,2183783,ACCEPTED,,,ok,
