tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s
396000,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396000,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396002,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396002,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396002,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396002,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396004,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396004,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396004,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396004,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396006,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396006,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396006,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396006,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396008,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396008,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396008,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396008,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396010,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396010,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
