bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-000,01a0c46e-ae5c-7294-a1ac-70725b07438f,0,13964,63718,ACCEPTED,,63786,ok,49.822
bot-000,01a0c46e-b46b-7375-8d03-1f3bbbd50720,0,1564302,1613661,ACCEPTED,,1613705,ok,49.403
bot-000,01a0c46e-ba78-726a-b314-454954fa4198,0,3114137,3164029,ACCEPTED,,3164087,ok,49.950
bot-000,01a0c46e-c086-74ed-8f65-aa6eda1c65ef,0,4663669,4713908,ACCEPTED,,4713956,ok,50.287
bot-000,01a0c46e-c694-77b7-8f92-649909ebe933,0,6213816,6263925,ACCEPTED,,6263977,ok,50.161
bot-000,01a0c46e-cca2-764f-9393-c1978a2b40e1,0,7763918,7813671,ACCEPTED,,7813721,ok,49.803
bot-000,01a0c46e-d2e2-74fc-9aaf-7f06fe8981ef,0,9363807,9413744,ACCEPTED,,9413793,ok,49.986
bot-000,01a0c46e-d8f0-7256-adf8-2e4f5caa7ad5,0,10914039,10963955,ACCEPTED,,10964010,ok,49.971
bot-000,01a0c46e-df30-75ab-88f2-bba363d33203,0,12513746,12564125,ACCEPTED,,12564142,ok,50.396
bot-000,01a0c46e-e570-741e-ba6b-4952a6cb785a,0,14113820,14163682,ACCEPTED,,14163739,ok,49.919
bot-000,01a0c46e-eb7f-71fe-a02f-d3ae8974215a,0,15664220,15713594,ACCEPTED,,15713646,ok,49.426
bot-000,01a0c46e-f1bf-70b7-a94f-ff31095ed903,0,17264272,17313740,ACCEPTED,,17313802,ok,49.530
bot-000,01a0c46e-f7fe-720b-9274-d3a4607da127,0,18863918,18913585,ACCEPTED,,18913625,ok,49.707
bot-000,01a0c46e-fe3f-7406-9908-46c41db04bf1,0,20464362,20513768,ACCEPTED,,20513831,ok,49.469
bot-000,01a0c46f-044c-7332-a650-13868a9fd10e,0,22013885,22064116,ACCEPTED,,22064170,ok,50.285
bot-000,01a0c46f-0a8d-7044-8d80-b27c4e388d97,0,23614428,23663689,ACCEPTED,,23663752,ok,49.324
bot-000,01a0c46f-10cc-72a6-b94d-445ba70cd48b,0,25213966,25264046,ACCEPTED,,25264065,ok,50.099
bot-000,01a0c46f-16da-76fc-a1b6-53ddeaeaa238,0,26764030,26813752,ACCEPTED,,26813801,ok,49.771
bot-000,01a0c46f-1ce8-747f-8f23-c4cf1e85588a,0,28314087,28363844,ACCEPTED,,28363903,ok,49.816
bot-000,01a0c46f-22f7-730d-af0c-83486031ec6a,0,29864523,29914104,ACCEPTED,,29914153,ok,49.630
bot-000,01a0c46f-2936-714a-99b7-0a9e13b3f93c,0,31463954,31513756,ACCEPTED,,31513807,ok,49.853
bot-000,01a0c46f-2f76-7545-93b9-f2332dae6866,0,33063884,33114055,ACCEPTED,,33114102,ok,50.218
bot-000,01a0c46f-35b6-730f-8442-0e61712332b3,0,34664149,34714048,ACCEPTED,,34714082,ok,49.933
bot-000,01a0c46f-3bc4-74ee-b6c4-96fbffaacca5,0,36213953,36264010,ACCEPTED,,36264040,ok,50.087
bot-000,01a0c46f-4204-7757-bfe4-c85cb30580d8,0,37813906,37864047,ACCEPTED,,37864061,ok,50.155
bot-000,01a0c46f-4844-756b-8e44-0c77fc798583,0,39414141,39464127,ACCEPTED,,39464146,ok,50.005
