tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s
396932,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396934,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396936,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396938,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396940,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396942,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396942,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396944,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396944,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396946,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396946,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396948,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396948,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396950,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396950,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396952,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396952,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396952,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396954,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396954,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396954,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396956,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396956,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396956,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396958,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396958,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396958,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396960,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396960,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396960,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396962,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396962,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396962,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396962,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396964,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396964,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396964,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396964,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396966,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396966,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396966,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396966,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396968,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396968,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396968,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396968,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396970,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396970,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396970,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396970,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396972,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396972,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396972,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396972,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396972,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396974,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396974,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396974,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396974,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396974,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396976,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396976,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396976,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396976,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396976,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396978,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396978,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396978,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396978,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396978,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396980,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396980,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396980,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396980,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396980,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396982,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396984,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396986,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396988,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396990,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396992,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396994,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396996,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
396998,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397000,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397002,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-bc3a-74d1-9f2f-02d0d01c27cd,ACTIVE,-2165064,-250000,1250000,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397004,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-bc3a-74d1-9f2f-02d0d01c27cd,ACTIVE,-2165064,-250000,1250000,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397006,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-bc3a-74d1-9f2f-02d0d01c27cd,ACTIVE,-2165064,-250000,1250000,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397008,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-bc3a-74d1-9f2f-02d0d01c27cd,ACTIVE,-2165064,-250000,1250000,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b820-7201-bfa9-6813a42a00fe,ACTIVE,-1250000,250000,-2165064,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ba14-7225-a5d0-66b2ec077eeb,ACTIVE,2165064,-250000,-1250000,0,0,0
397010,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-bc3a-74d1-9f2f-02d0d01c27cd,ACTIVE,-2165064,-250000,1250000,0,0,0
397012,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-ae5c-7214-9873-e0ff4d375025,ACTIVE,0,-250000,2500000,0,0,0
397012,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b050-771f-9ebf-e3becb919688,ACTIVE,2500000,250000,0,0,0,0
397012,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b276-702b-bf49-340497d6f482,ACTIVE,-2165064,-250000,-1250000,0,0,0
397012,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b438-76fd-a4d1-b44e13793049,ACTIVE,-2500000,250000,0,0,0,0
397012,01a0b1c2-b010-7000-8000-000000000000,01a0c46e-b62c-7041-ac3b-57272db3013f,ACTIVE,-1250000,250000,2165064,0,0,0
