bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-000,01a0c471-d350-762f-8487-a490d3c62d0a,0,80576737,80626481,ACCEPTED,,80626537,ok,49.800
bot-000,01a0c471-d95e-77af-8f13-e2b65553b30e,0,82126613,82176714,ACCEPTED,,82176754,ok,50.141
bot-000,01a0c471-df9f-7575-8c14-f2e6176eb520,0,83726905,83776680,ACCEPTED,,83776728,ok,49.823
bot-000,01a0c471-e5df-7243-ad36-681fe8cc9386,0,85326931,85376696,ACCEPTED,,85376731,ok,49.800
bot-000,01a0c471-ec1f-775b-b622-70aaf3324227,0,86927200,86976573,ACCEPTED,,86976628,ok,49.428
bot-000,01a0c471-f25f-722e-a095-62955acd958f,0,88527187,88576929,ACCEPTED,,88576980,ok,49.793
bot-000,01a0c471-f89e-7584-9ea4-fdb2397f7c54,0,90126745,90176569,ACCEPTED,,90176618,ok,49.873
bot-000,01a0c471-feac-77d0-9862-5a76f90d871f,0,91676720,91726750,ACCEPTED,,91726770,ok,50.050
bot-000,01a0c472-04ed-7225-8460-2ae17704cd40,0,93277527,93326975,ACCEPTED,,93326991,ok,49.464
bot-000,01a0c472-0b2d-73c6-af67-727e76b1a85c,0,94877204,94926577,ACCEPTED,,94926597,ok,49.393
bot-000,01a0c472-116c-728d-a492-cbf8a2dd3ef2,0,96476730,96526571,ACCEPTED,,96526628,ok,49.898
bot-000,01a0c472-17ac-7777-8d4c-ea467af3ff7d,0,98076605,98127112,ACCEPTED,,98127133,ok,50.528
bot-000,01a0c472-1ded-76a5-a19e-251ba53a0e4b,0,99676823,99726669,ACCEPTED,,99726689,ok,49.866
bot-000,01a0c472-242d-728d-ad2f-566cbd2be878,0,101277037,101326807,ACCEPTED,,101326869,ok,49.832
bot-000,01a0c472-2a6d-75ce-b32e-87b3bc6d9cfe,0,102877151,102927095,ACCEPTED,,102927154,ok,50.003
bot-000,01a0c472-30ad-7499-a59c-dfe0fd5ae25e,0,104476870,104527070,ACCEPTED,,104527095,ok,50.225
bot-000,01a0c472-36bb-70fc-88e1-8f78cf2cfc98,0,106027648,106077055,ACCEPTED,,106077081,ok,49.433
bot-000,01a0c472-3cc9-73e6-9012-41c3056cad12,0,107576824,107626607,ACCEPTED,,107626667,ok,49.843
bot-000,01a0c472-4309-7541-9d6b-113d09262573,0,109177007,109226618,ACCEPTED,,109226676,ok,49.669
bot-000,01a0c472-4949-73f2-a339-54f8c660a5d4,0,110776909,110826852,ACCEPTED,,110826866,ok,49.957
bot-000,01a0c472-4f89-74e1-9bd7-685f81f0bc7b,0,112377085,112426649,ACCEPTED,,112426669,ok,49.584
bot-000,01a0c472-55c8-70cf-90e8-29df28d31e92,0,113976731,114027044,ACCEPTED,,114027060,ok,50.329
bot-000,01a0c472-5c08-7772-9e13-91cdac439e2a,0,115576713,115626673,ACCEPTED,,115626693,ok,49.980
bot-000,01a0c472-6249-7135-beba-2b6c1a47a6f7,0,117177027,117227187,ACCEPTED,,117227217,ok,50.190
bot-000,01a0c472-6889-71e3-90e4-2cf47c72fd3a,0,118776893,118826874,ACCEPTED,,118826931,ok,50.038
