tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1077372,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077372,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077374,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077374,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077376,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077376,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077378,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077378,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077380,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077380,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077382,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077382,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077384,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077384,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077386,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077388,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077390,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077392,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077394,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077396,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077398,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077400,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077402,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077404,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077406,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077408,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077410,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077412,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077414,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077416,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077418,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077420,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077422,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077424,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077426,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077428,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077430,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077432,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077434,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077436,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077436,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077438,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077438,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077440,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077440,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077442,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077442,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077444,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077444,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077446,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077446,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077448,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077448,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077450,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077450,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077452,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077452,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077454,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077454,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077456,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077456,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
1077458,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-2881a898e5e5,ACTIVE,2476957,238309,4283,0,0,0,0,0.0000
1077458,01a0b1c2-7e57-7c11-8e57-000000000002,01a0d3d5-9d2a-72cf-a486-287caf374aca,ACTIVE,1250000,250000,-2165064,0,0,0,0,0.0000
